timestamp,server_id,cpu_usage,memory_usage,disk_io,network_traffic,request_count,error_rate,response_time_ms
2024-01-01 10:34:00,db_server_1,23.18,75.01,75.95,9.85,255,1.21,66.38
2024-01-01 10:35:00,db_server_1,12.85,74.72,85.65,9.26,251,0.97,51.67
2024-01-01 10:36:00,db_server_1,15.69,73.18,77.49,12.53,227,0.63,61.13
2024-01-01 10:37:00,db_server_1,16.01,70.36,95.88,16.43,245,0.69,60.6
2024-01-01 10:38:00,db_server_1,22.42,65.18,85.84,22.56,239,0.97,57.43
2024-01-01 10:39:00,db_server_1,22.58,69.89,71.5,17.15,234,1.01,61.52
2024-01-01 10:40:00,db_server_1,25.83,66.28,76.28,15.52,255,1.27,51.37
2024-01-01 10:41:00,db_server_1,9.4,68.37,68.54,18.38,216,0.24,56.77
2024-01-01 10:42:00,db_server_1,12.86,70.62,83.7,8.55,226,0.76,57.28
2024-01-01 10:43:00,db_server_1,21.5,69.96,83.15,9.36,255,1.0,66.5
2024-01-01 10:44:00,db_server_1,4.76,69.95,71.01,14.7,276,0.55,56.28
2024-01-01 10:45:00,db_server_1,15.31,77.25,91.68,14.14,197,0.55,61.24
2024-01-01 10:46:00,db_server_1,11.44,73.46,87.47,20.51,241,0.75,44.14
2024-01-01 10:47:00,db_server_1,14.94,70.95,83.03,20.72,234,1.06,27.38
2024-01-01 10:48:00,db_server_1,25.19,70.66,96.39,13.84,219,0.96,60.99
2024-01-01 10:49:00,db_server_1,19.7,71.57,78.13,13.17,236,1.42,73.99
2024-01-01 10:50:00,db_server_1,25.08,62.87,72.82,15.39,249,0.62,52.86
2024-01-01 10:51:00,db_server_1,10.12,68.46,97.27,21.02,212,0.8,50.42
2024-01-01 10:52:00,db_server_1,11.96,68.22,67.52,15.62,233,1.15,77.49
2024-01-01 10:53:00,db_server_1,15.27,71.74,71.73,12.18,221,0.78,50.34
2024-01-01 10:54:00,db_server_1,19.03,70.63,93.49,13.32,233,0.72,66.32
2024-01-01 10:55:00,db_server_1,13.6,72.23,72.93,10.97,237,0.84,64.91
2024-01-01 10:56:00,db_server_1,10.23,66.23,81.41,21.78,198,0.47,51.52
2024-01-01 10:57:00,db_server_1,21.78,69.99,76.48,7.37,192,0.96,62.02
2024-01-01 10:58:00,db_server_1,15.82,73.56,95.11,20.54,228,0.85,52.77
2024-01-01 10:59:00,db_server_1,22.08,73.67,61.29,15.62,224,0.85,72.0
2024-01-01 11:00:00,db_server_1,20.41,69.74,96.88,12.25,226,1.04,46.83
2024-01-01 11:01:00,db_server_1,24.54,68.13,74.45,18.31,272,1.04,68.57
2024-01-01 11:02:00,db_server_1,18.47,68.63,79.71,21.91,276,1.04,54.72
2024-01-01 11:03:00,db_server_1,26.65,73.66,85.23,16.4,254,1.2,64.4
2024-01-01 11:04:00,db_server_1,21.49,62.76,88.82,11.73,235,0.7,57.99
2024-01-01 11:05:00,db_server_1,9.49,65.59,64.19,16.89,243,0.39,48.3
2024-01-01 11:06:00,db_server_1,22.17,65.86,95.22,6.98,266,0.95,68.97
2024-01-01 11:07:00,db_server_1,17.52,71.17,81.89,19.38,245,0.79,55.37
2024-01-01 11:08:00,db_server_1,14.12,68.95,79.97,17.8,259,0.8,78.8
2024-01-01 11:09:00,db_server_1,18.2,70.33,87.0,10.33,226,1.03,71.64
2024-01-01 11:10:00,db_server_1,15.86,68.38,71.48,15.32,248,0.9,54.62
2024-01-01 11:11:00,db_server_1,15.75,72.89,91.96,18.17,246,1.01,49.87
2024-01-01 11:12:00,db_server_1,9.26,66.11,73.87,18.66,236,0.71,65.68
2024-01-01 11:13:00,db_server_1,19.25,74.35,82.01,30.24,227,0.87,45.47
2024-01-01 11:14:00,db_server_1,16.11,69.81,81.24,22.91,211,1.04,55.96
2024-01-01 11:15:00,db_server_1,17.46,73.49,85.75,14.33,281,0.98,59.86
2024-01-01 11:16:00,db_server_1,24.05,71.49,97.31,19.54,236,1.05,63.88
2024-01-01 11:17:00,db_server_1,13.62,69.63,94.4,18.82,265,0.69,54.64
2024-01-01 11:18:00,db_server_1,14.99,68.31,94.95,15.01,235,0.84,62.93
2024-01-01 11:19:00,db_server_1,25.91,68.98,92.36,12.58,240,0.81,70.82
2024-01-01 11:20:00,db_server_1,10.05,69.69,86.44,20.91,256,0.71,61.86
2024-01-01 11:21:00,db_server_1,26.98,68.56,99.76,4.87,249,1.12,64.1
2024-01-01 11:22:00,db_server_1,19.9,67.55,86.11,27.76,211,0.75,62.59
2024-01-01 11:23:00,db_server_1,15.44,67.65,71.28,12.31,240,0.82,75.6
2024-01-01 11:24:00,db_server_1,11.67,73.09,83.97,14.83,250,0.72,42.6
2024-01-01 11:25:00,db_server_1,21.13,70.01,88.64,14.93,224,0.61,42.44
2024-01-01 11:26:00,db_server_1,9.62,70.37,93.32,15.22,243,0.41,37.21
2024-01-01 11:27:00,db_server_1,16.84,75.01,87.07,15.54,276,1.04,40.49
2024-01-01 11:28:00,db_server_1,18.67,68.25,89.12,22.79,251,0.65,59.21
2024-01-01 11:29:00,db_server_1,13.95,72.37,83.86,15.38,227,0.45,68.87
2024-01-01 11:30:00,db_server_1,16.08,67.28,70.82,12.51,256,0.7,48.46
2024-01-01 11:31:00,db_server_1,26.19,70.34,64.51,12.55,272,1.04,50.77
2024-01-01 11:32:00,db_server_1,24.04,67.1,73.08,12.96,248,0.94,69.93
2024-01-01 11:33:00,db_server_1,4.92,70.1,70.5,23.18,249,0.48,60.29
2024-01-01 11:34:00,db_server_1,21.41,72.47,82.58,17.83,245,1.14,66.37
2024-01-01 11:35:00,db_server_1,16.86,73.06,82.34,18.63,280,0.91,77.3
2024-01-01 11:36:00,db_server_1,19.93,66.45,71.91,10.38,259,0.83,62.87
2024-01-01 11:37:00,db_server_1,24.71,73.07,90.82,20.93,233,1.15,69.57
2024-01-01 11:38:00,db_server_1,20.48,71.51,104.78,17.19,248,0.94,38.15
2024-01-01 11:39:00,db_server_1,16.21,70.5,85.85,16.94,237,0.92,62.79
2024-01-01 11:40:00,db_server_1,19.39,74.65,100.18,22.4,244,0.95,59.53
2024-01-01 11:41:00,db_server_1,16.87,79.01,75.77,12.76,252,0.91,34.15
2024-01-01 11:42:00,db_server_1,15.23,66.0,86.27,10.32,253,0.68,58.05
2024-01-01 11:43:00,db_server_1,20.94,71.71,84.03,29.59,243,0.72,41.04
2024-01-01 11:44:00,db_server_1,17.3,66.73,93.51,12.39,284,0.83,55.83
2024-01-01 11:45:00,db_server_1,24.69,73.17,88.27,16.14,264,1.22,76.84
2024-01-01 11:46:00,db_server_1,22.62,67.61,96.13,18.97,225,0.66,84.11
2024-01-01 11:47:00,db_server_1,8.1,73.05,65.87,17.14,223,0.59,65.8
2024-01-01 11:48:00,db_server_1,18.79,73.36,85.38,9.79,276,0.87,56.11
2024-01-01 11:49:00,db_server_1,16.95,69.77,87.0,18.84,220,1.04,64.81
2024-01-01 11:50:00,db_server_1,21.45,70.62,100.31,17.65,269,1.04,71.73
2024-01-01 11:51:00,db_server_1,18.01,64.62,83.92,17.22,244,0.69,68.28
2024-01-01 11:52:00,db_server_1,14.65,71.42,86.93,19.33,240,0.94,85.41
2024-01-01 11:53:00,db_server_1,22.19,72.12,80.15,17.42,244,1.23,54.17
2024-01-01 11:54:00,db_server_1,17.35,65.83,85.58,14.15,251,0.78,57.52
2024-01-01 11:55:00,db_server_1,16.79,71.76,77.37,30.81,207,1.21,57.21
2024-01-01 11:56:00,db_server_1,16.46,69.08,103.81,19.76,275,0.67,61.74
2024-01-01 11:57:00,db_server_1,20.51,70.55,88.12,22.31,262,0.61,60.27
2024-01-01 11:58:00,db_server_1,18.03,64.46,84.78,22.29,249,0.68,71.64
2024-01-01 11:59:00,db_server_1,21.99,73.37,98.96,14.28,238,0.95,44.73
2024-01-01 12:00:00,db_server_1,21.47,70.76,87.52,21.01,269,0.8,45.66
2024-01-01 12:01:00,db_server_1,17.37,67.72,89.17,15.3,268,0.87,50.09
2024-01-01 12:02:00,db_server_1,30.3,76.25,105.9,20.17,256,1.35,71.83
2024-01-01 12:03:00,db_server_1,15.1,72.89,102.71,20.4,252,0.84,70.49
2024-01-01 12:04:00,db_server_1,26.98,70.12,101.82,18.36,276,0.75,76.09
2024-01-01 12:05:00,db_server_1,21.18,67.1,94.89,21.95,242,0.86,65.24
2024-01-01 12:06:00,db_server_1,23.83,74.23,80.6,20.89,255,0.66,56.48
2024-01-01 12:07:00,db_server_1,10.08,72.05,78.83,15.79,251,0.48,54.93
2024-01-01 12:08:00,db_server_1,22.9,72.73,88.78,17.49,274,1.08,61.49
2024-01-01 12:09:00,db_server_1,22.44,70.38,97.07,19.31,262,1.04,55.58
2024-01-01 12:10:00,db_server_1,19.54,68.56,84.84,16.54,290,1.0,50.36
2024-01-01 12:11:00,db_server_1,25.31,69.42,86.86,19.16,247,0.9,56.98
2024-01-01 12:12:00,db_server_1,27.23,68.95,87.35,25.76,272,0.92,69.17
2024-01-01 12:13:00,db_server_1,15.68,65.43,112.79,15.88,264,0.66,70.51
2024-01-01 12:14:00,db_server_1,20.06,74.25,95.66,25.21,230,1.01,57.13
2024-01-01 12:15:00,db_server_1,21.01,71.41,88.26,14.57,235,0.76,45.07
2024-01-01 12:16:00,db_server_1,15.48,63.96,105.44,22.06,289,0.74,52.86
2024-01-01 12:17:00,db_server_1,16.55,68.06,96.18,14.63,264,0.69,52.94
2024-01-01 12:18:00,db_server_1,22.68,74.43,98.21,28.84,260,1.11,63.58
2024-01-01 12:19:00,db_server_1,16.84,66.58,92.6,18.48,257,0.79,48.6
2024-01-01 12:20:00,db_server_1,23.96,71.8,95.96,13.75,290,0.88,76.26
2024-01-01 12:21:00,db_server_1,13.24,72.83,81.47,19.71,263,0.93,48.85
2024-01-01 12:22:00,db_server_1,21.13,72.9,104.39,18.02,275,0.8,54.97
2024-01-01 12:23:00,db_server_1,21.47,63.85,91.49,15.3,254,1.37,58.71
2024-01-01 12:24:00,db_server_1,20.55,73.3,82.31,14.69,269,1.27,54.51
2024-01-01 12:25:00,db_server_1,21.38,65.57,90.64,22.94,264,0.86,48.47
2024-01-01 12:26:00,db_server_1,23.81,72.71,87.05,18.51,235,1.04,52.23
2024-01-01 12:27:00,db_server_1,26.77,72.56,116.44,28.95,256,1.35,69.84
2024-01-01 12:28:00,db_server_1,26.56,71.36,108.38,17.52,268,1.03,50.49
2024-01-01 12:29:00,db_server_1,22.75,74.63,85.76,17.51,283,0.92,60.72
2024-01-01 12:30:00,db_server_1,30.77,63.96,93.49,23.53,255,1.33,58.24
2024-01-01 12:31:00,db_server_1,24.63,72.71,104.15,18.68,236,1.03,60.39
2024-01-01 12:32:00,db_server_1,22.57,69.41,84.45,17.69,263,1.09,62.76
2024-01-01 12:33:00,db_server_1,23.41,73.66,84.34,23.15,232,0.93,51.94
2024-01-01 12:34:00,db_server_1,19.8,73.07,69.93,17.61,247,1.09,65.59
2024-01-01 12:35:00,db_server_1,21.6,68.9,99.71,23.2,288,0.62,41.27
2024-01-01 12:36:00,db_server_1,18.83,74.94,117.3,25.5,291,0.72,56.11
2024-01-01 12:37:00,db_server_1,16.23,69.53,80.54,20.07,274,0.89,44.6
2024-01-01 12:38:00,db_server_1,25.09,66.96,95.31,16.23,267,0.62,53.98
2024-01-01 12:39:00,db_server_1,30.09,70.23,100.72,30.79,276,1.17,57.61
2024-01-01 12:40:00,db_server_1,16.01,67.23,85.74,31.04,295,0.62,52.32
2024-01-01 12:41:00,db_server_1,21.55,63.88,102.94,17.71,244,0.84,59.55
2024-01-01 12:42:00,db_server_1,13.16,71.62,98.99,17.82,243,0.58,70.4
2024-01-01 12:43:00,db_server_1,19.96,71.13,97.91,25.41,220,1.06,49.05
2024-01-01 12:44:00,db_server_1,18.45,71.66,97.56,17.65,241,0.8,56.65
2024-01-01 12:45:00,db_server_1,15.3,69.49,93.6,15.12,230,0.6,61.07
2024-01-01 12:46:00,db_server_1,16.96,71.36,88.34,23.05,246,0.87,58.53
2024-01-01 12:47:00,db_server_1,19.24,65.66,86.34,21.0,297,0.56,83.87
2024-01-01 12:48:00,db_server_1,24.16,72.58,113.32,9.19,266,1.1,75.54
2024-01-01 12:49:00,db_server_1,29.6,70.89,93.06,15.72,264,1.17,49.29
2024-01-01 12:50:00,db_server_1,19.91,74.9,74.24,20.3,283,1.01,71.9
2024-01-01 12:51:00,db_server_1,16.37,64.61,92.22,8.95,282,0.72,57.96
2024-01-01 12:52:00,db_server_1,16.73,61.88,87.08,23.14,264,0.48,56.68
2024-01-01 12:53:00,db_server_1,30.12,70.15,80.19,20.19,280,1.19,61.93
2024-01-01 12:54:00,db_server_1,18.26,71.36,105.49,21.99,312,0.75,61.77
2024-01-01 12:55:00,db_server_1,21.32,75.56,118.9,28.15,254,0.77,65.57
2024-01-01 12:56:00,db_server_1,25.46,74.31,103.47,19.24,300,0.99,77.43
2024-01-01 12:57:00,db_server_1,28.79,73.02,100.07,18.41,259,1.05,63.22
2024-01-01 12:58:00,db_server_1,23.69,67.16,94.75,20.51,264,0.71,65.58
2024-01-01 12:59:00,db_server_1,25.39,71.9,87.85,12.44,261,1.25,65.05
2024-01-01 13:00:00,db_server_1,17.38,71.43,87.78,28.98,263,0.89,67.0
2024-01-01 13:01:00,db_server_1,17.69,68.86,107.48,21.82,294,0.79,39.51
2024-01-01 13:02:00,db_server_1,22.77,63.06,108.3,15.32,312,0.55,51.58
2024-01-01 13:03:00,db_server_1,25.03,74.01,76.14,21.71,222,0.76,78.27
2024-01-01 13:04:00,db_server_1,26.81,71.18,106.51,27.23,268,1.05,72.22
2024-01-01 13:05:00,db_server_1,15.79,69.88,88.86,19.43,276,0.75,51.63
2024-01-01 13:06:00,db_server_1,29.83,69.1,102.59,22.23,303,0.91,57.14
2024-01-01 13:07:00,db_server_1,23.1,72.18,99.24,13.5,289,0.73,68.05
2024-01-01 13:08:00,db_server_1,33.45,67.64,98.73,23.18,312,1.19,55.87
2024-01-01 13:09:00,db_server_1,23.68,67.73,92.59,22.88,303,1.18,73.93
2024-01-01 13:10:00,db_server_1,24.55,70.64,97.38,28.61,282,1.61,76.0
2024-01-01 13:11:00,db_server_1,17.49,69.47,97.47,23.88,291,0.86,65.23
2024-01-01 13:12:00,db_server_1,21.72,70.57,90.76,19.28,270,1.26,62.26
2024-01-01 13:13:00,db_server_1,25.59,68.12,91.79,26.34,298,0.81,70.91
2024-01-01 13:14:00,db_server_1,19.73,71.21,102.89,21.02,290,0.98,68.32
2024-01-01 13:15:00,db_server_1,22.69,74.7,80.65,22.33,284,1.17,82.78
2024-01-01 13:16:00,db_server_1,19.94,69.15,88.94,16.97,279,1.07,56.87
2024-01-01 13:17:00,db_server_1,24.99,69.08,90.35,24.97,294,0.83,56.91
2024-01-01 13:18:00,db_server_1,27.71,70.29,93.59,23.35,274,1.26,64.17
2024-01-01 13:19:00,db_server_1,24.29,66.75,93.84,27.6,314,1.4,59.94
2024-01-01 13:20:00,db_server_1,33.46,69.09,89.3,18.46,241,1.1,66.49
2024-01-01 13:21:00,db_server_1,21.24,71.55,115.76,15.57,310,1.02,62.88
2024-01-01 13:22:00,db_server_1,27.11,72.59,98.22,26.14,248,0.86,50.56
2024-01-01 13:23:00,db_server_1,27.65,70.27,112.44,26.64,301,1.07,61.49
2024-01-01 13:24:00,db_server_1,23.27,70.6,82.18,23.32,273,1.07,76.82
2024-01-01 13:25:00,db_server_1,26.6,72.2,104.98,18.95,256,1.01,82.6
2024-01-01 13:26:00,db_server_1,16.83,69.87,92.85,25.3,276,0.86,64.11
2024-01-01 13:27:00,db_server_1,25.44,71.12,70.53,29.32,258,0.9,38.03
2024-01-01 13:28:00,db_server_1,24.2,69.02,96.13,31.41,262,1.23,56.93
2024-01-01 13:29:00,db_server_1,22.62,69.59,82.21,20.71,301,0.82,57.34
2024-01-01 13:30:00,db_server_1,32.97,68.81,89.82,27.31,293,1.05,46.52
2024-01-01 13:31:00,db_server_1,24.58,74.98,111.21,21.69,320,1.11,56.25
2024-01-01 13:32:00,db_server_1,24.95,70.91,95.58,21.55,288,1.16,66.34
2024-01-01 13:33:00,db_server_1,20.69,70.22,110.55,16.22,273,0.63,81.27
2024-01-01 13:34:00,db_server_1,13.05,72.41,106.39,27.69,248,0.79,70.42
2024-01-01 13:35:00,db_server_1,29.06,71.02,90.45,21.39,300,1.21,48.25
2024-01-01 13:36:00,db_server_1,18.79,72.22,103.82,18.55,261,0.87,49.6
2024-01-01 13:37:00,db_server_1,11.7,67.21,92.59,22.97,287,0.67,52.99
2024-01-01 13:38:00,db_server_1,24.02,67.91,90.85,16.45,301,1.01,51.1
2024-01-01 13:39:00,db_server_1,23.73,70.85,86.27,27.28,276,0.63,58.06
2024-01-01 13:40:00,db_server_1,23.24,67.05,98.43,20.46,294,1.11,62.64
2024-01-01 13:41:00,db_server_1,19.07,72.47,87.25,22.16,244,0.79,67.08
2024-01-01 13:42:00,db_server_1,22.86,67.7,82.52,23.59,294,1.16,57.46
2024-01-01 13:43:00,db_server_1,28.8,68.32,101.85,11.15,292,1.17,58.08
2024-01-01 13:44:00,db_server_1,23.09,69.83,107.73,20.87,316,0.83,80.74
2024-01-01 13:45:00,db_server_1,26.8,68.17,114.3,22.58,276,1.03,70.77
2024-01-01 13:46:00,db_server_1,22.64,69.47,104.3,18.66,280,0.8,71.74
2024-01-01 13:47:00,db_server_1,26.71,68.35,114.42,25.52,277,0.84,61.19
2024-01-01 13:48:00,db_server_1,10.79,71.66,98.04,16.55,276,0.57,42.24
2024-01-01 13:49:00,db_server_1,20.07,64.71,88.69,20.19,264,1.05,64.93
2024-01-01 13:50:00,db_server_1,21.12,71.83,99.7,26.8,294,0.8,71.01
2024-01-01 13:51:00,db_server_1,15.08,74.42,89.09,20.04,324,0.98,61.19
2024-01-01 13:52:00,db_server_1,30.18,75.23,97.21,20.14,279,1.13,45.68
2024-01-01 13:53:00,db_server_1,21.23,66.08,75.95,21.79,302,0.75,51.77
2024-01-01 13:54:00,db_server_1,19.21,72.6,84.91,21.83,303,1.15,71.15
2024-01-01 13:55:00,db_server_1,29.81,69.17,95.85,17.31,270,1.1,68.45
2024-01-01 13:56:00,db_server_1,23.51,67.17,110.55,18.76,322,0.79,59.58
2024-01-01 13:57:00,db_server_1,25.03,74.82,103.42,24.14,289,0.85,68.72
2024-01-01 13:58:00,db_server_1,27.02,75.94,112.56,13.93,308,1.11,53.76
2024-01-01 13:59:00,db_server_1,22.71,66.23,75.39,20.03,304,0.71,63.59
2024-01-01 14:00:00,db_server_1,27.82,71.47,91.48,28.74,270,1.12,56.48
2024-01-01 14:01:00,db_server_1,22.21,67.89,104.28,30.82,265,0.56,70.83
2024-01-01 14:02:00,db_server_1,22.51,70.84,104.45,19.13,304,1.05,66.81
2024-01-01 14:03:00,db_server_1,27.45,75.88,115.84,22.96,325,1.23,52.94
2024-01-01 14:04:00,db_server_1,24.61,64.61,116.66,26.86,295,0.66,77.17
2024-01-01 14:05:00,db_server_1,23.69,64.81,87.95,31.53,284,1.0,50.63
2024-01-01 14:06:00,db_server_1,14.27,76.5,99.79,23.58,294,0.83,70.05
2024-01-01 14:07:00,db_server_1,25.77,70.91,97.06,13.37,290,0.84,58.38
2024-01-01 14:08:00,db_server_1,14.5,68.56,91.62,20.74,304,0.52,64.83
2024-01-01 14:09:00,db_server_1,23.08,69.89,113.86,12.09,305,0.9,58.49
2024-01-01 14:10:00,db_server_1,22.33,67.85,109.21,17.02,343,0.94,51.28
2024-01-01 14:11:00,db_server_1,23.99,69.76,108.79,24.62,302,1.15,60.4
2024-01-01 14:12:00,db_server_1,25.21,72.12,87.64,28.74,287,0.83,73.87
2024-01-01 14:13:00,db_server_1,27.54,66.61,82.4,22.26,285,1.09,71.77
2024-01-01 14:14:00,db_server_1,15.01,69.13,91.75,19.38,284,0.56,50.04
2024-01-01 14:15:00,db_server_1,25.92,68.09,80.88,28.45,305,0.64,71.01
2024-01-01 14:16:00,db_server_1,18.97,72.95,98.25,28.18,297,1.09,33.64
2024-01-01 14:17:00,db_server_1,25.26,65.78,107.65,28.16,297,0.9,66.16
2024-01-01 14:18:00,db_server_1,18.66,67.67,109.94,23.18,283,1.0,57.58
2024-01-01 14:19:00,db_server_1,26.65,76.57,108.94,27.64,261,1.13,62.3
2024-01-01 14:20:00,db_server_1,27.94,74.97,106.34,16.83,302,1.37,69.3
2024-01-01 14:21:00,db_server_1,29.71,71.71,105.13,26.65,278,0.75,62.48
2024-01-01 14:22:00,db_server_1,25.2,63.39,112.24,10.96,301,0.82,48.09
2024-01-01 14:23:00,db_server_1,24.76,70.39,98.94,28.24,243,1.0,72.08
2024-01-01 14:24:00,db_server_1,20.24,68.96,102.17,27.0,301,0.93,40.93
2024-01-01 14:25:00,db_server_1,15.2,66.44,102.51,24.13,280,1.11,69.85
2024-01-01 14:26:00,db_server_1,23.88,71.32,83.94,18.87,282,0.71,65.44
2024-01-01 14:27:00,db_server_1,29.39,66.89,84.01,19.85,315,1.25,63.16
2024-01-01 14:28:00,db_server_1,27.27,69.12,110.79,20.49,317,1.14,61.91
2024-01-01 14:29:00,db_server_1,24.51,68.02,114.0,26.74,318,1.0,61.17
2024-01-01 14:30:00,db_server_1,22.98,65.49,104.41,28.02,314,0.88,82.68
2024-01-01 14:31:00,db_server_1,21.81,74.45,85.17,26.92,279,0.68,83.74
2024-01-01 14:32:00,db_server_1,26.28,68.85,91.46,29.74,285,0.76,60.75
2024-01-01 14:33:00,db_server_1,34.49,71.17,110.33,35.6,273,1.08,75.27
2024-01-01 14:34:00,db_server_1,21.35,71.32,136.32,24.97,274,0.82,42.37
2024-01-01 14:35:00,db_server_1,31.35,73.06,106.33,19.93,313,1.29,74.26
2024-01-01 14:36:00,db_server_1,20.95,64.11,118.27,31.73,343,0.79,69.44
2024-01-01 14:37:00,db_server_1,24.55,76.45,83.22,15.03,291,0.86,63.48
2024-01-01 14:38:00,db_server_1,24.48,67.78,97.27,26.37,308,1.07,63.56
2024-01-01 14:39:00,db_server_1,18.26,65.07,97.85,20.11,315,0.79,67.88
2024-01-01 14:40:00,db_server_1,19.62,68.01,100.71,21.87,278,0.79,63.03
2024-01-01 14:41:00,db_server_1,23.78,66.89,92.92,8.33,296,0.78,39.55
2024-01-01 14:42:00,db_server_1,24.93,67.8,94.92,21.34,286,1.24,66.9
2024-01-01 14:43:00,db_server_1,19.91,66.8,102.42,23.57,332,0.84,57.62
2024-01-01 14:44:00,db_server_1,20.93,73.25,88.11,28.12,296,0.75,54.68
2024-01-01 14:45:00,db_server_1,24.9,65.18,110.57,17.93,313,0.72,32.89
2024-01-01 14:46:00,db_server_1,22.97,69.28,99.3,20.57,292,0.84,65.47
2024-01-01 14:47:00,db_server_1,24.8,68.64,87.59,19.98,290,1.02,63.67
2024-01-01 14:48:00,db_server_1,22.74,66.27,100.22,25.38,303,0.9,55.11
2024-01-01 14:49:00,db_server_1,20.57,64.69,105.99,28.92,321,0.98,65.54
2024-01-01 14:50:00,db_server_1,21.23,68.38,96.79,28.73,308,1.26,46.38
2024-01-01 14:51:00,db_server_1,29.17,67.22,104.27,20.81,292,1.24,74.5
2024-01-01 14:52:00,db_server_1,29.71,67.72,109.24,23.81,296,1.13,58.05
2024-01-01 14:53:00,db_server_1,14.36,70.29,100.46,28.58,316,0.48,47.47
2024-01-01 14:54:00,db_server_1,18.57,76.56,108.29,30.02,334,0.87,59.54
2024-01-01 14:55:00,db_server_1,23.58,71.98,89.89,22.63,293,0.82,61.57
2024-01-01 14:56:00,db_server_1,31.46,69.24,108.76,21.57,269,1.27,55.38
2024-01-01 14:57:00,db_server_1,12.05,69.79,108.41,29.26,254,0.8,55.07
2024-01-01 14:58:00,db_server_1,23.13,71.54,122.07,32.63,288,0.95,58.84
2024-01-01 14:59:00,db_server_1,28.66,68.68,95.96,30.46,305,0.85,54.23
2024-01-01 15:00:00,db_server_1,33.04,65.27,85.45,31.99,335,1.01,74.33
2024-01-01 15:01:00,db_server_1,30.54,64.09,106.08,25.02,294,1.01,68.28
2024-01-01 15:02:00,db_server_1,21.48,70.75,88.92,24.74,309,0.89,56.93
2024-01-01 15:03:00,db_server_1,21.76,69.78,89.44,15.98,297,0.86,65.28
2024-01-01 15:04:00,db_server_1,17.27,74.95,115.59,31.17,292,1.02,56.76
2024-01-01 15:05:00,db_server_1,29.01,68.51,101.52,18.8,331,0.94,74.63
2024-01-01 15:06:00,db_server_1,21.27,67.5,76.81,18.17,289,0.87,75.78
2024-01-01 15:07:00,db_server_1,26.94,70.27,118.04,24.98,281,0.9,60.02
2024-01-01 15:08:00,db_server_1,29.58,68.8,93.8,28.59,263,1.06,67.73
2024-01-01 15:09:00,db_server_1,19.44,68.26,105.08,24.4,278,0.93,73.15
2024-01-01 15:10:00,db_server_1,17.75,68.62,106.74,28.36,291,0.73,58.75
2024-01-01 15:11:00,db_server_1,27.8,73.64,108.73,15.94,322,0.85,68.27
2024-01-01 15:12:00,db_server_1,28.04,70.34,94.24,17.19,305,0.9,60.77
2024-01-01 15:13:00,db_server_1,25.0,68.1,94.28,27.03,305,1.36,67.05
2024-01-01 15:14:00,db_server_1,20.67,72.06,120.6,28.25,291,0.91,47.79
2024-01-01 15:15:00,db_server_1,26.98,64.84,98.33,24.57,305,1.14,69.52
2024-01-01 15:16:00,db_server_1,25.58,64.77,103.86,29.05,286,1.08,52.27
2024-01-01 15:17:00,db_server_1,25.24,64.37,106.32,17.94,296,0.94,75.57
2024-01-01 15:18:00,db_server_1,22.51,67.88,120.64,19.78,315,0.93,61.85
2024-01-01 15:19:00,db_server_1,33.47,67.15,94.82,19.5,290,1.23,62.13
2024-01-01 15:20:00,db_server_1,22.44,72.55,101.82,27.94,306,0.66,72.43
2024-01-01 15:21:00,db_server_1,20.9,68.84,107.97,26.43,244,0.7,57.21
2024-01-01 15:22:00,db_server_1,26.47,72.36,95.33,16.3,301,0.72,72.02
2024-01-01 15:23:00,db_server_1,37.55,70.38,106.67,9.38,298,1.27,70.58
2024-01-01 15:24:00,db_server_1,21.8,77.62,105.55,25.67,319,1.19,41.25
2024-01-01 15:25:00,db_server_1,18.71,64.58,105.01,24.34,295,0.9,53.36
2024-01-01 15:26:00,db_server_1,20.61,68.87,94.19,18.53,330,0.57,53.99
2024-01-01 15:27:00,db_server_1,18.17,67.73,100.41,24.31,318,1.03,32.0
2024-01-01 15:28:00,db_server_1,22.48,69.22,97.34,27.54,310,0.8,47.39
2024-01-01 15:29:00,db_server_1,19.3,70.28,99.67,22.89,293,0.84,64.23
2024-01-01 15:30:00,db_server_1,23.28,68.35,87.44,41.58,308,0.64,67.53
2024-01-01 15:31:00,db_server_1,28.64,66.69,105.39,29.53,312,1.0,60.66
2024-01-01 15:32:00,db_server_1,27.95,71.48,89.54,19.63,285,1.08,58.24
2024-01-01 15:33:00,db_server_1,22.81,74.43,97.23,19.78,300,1.07,71.3
2024-01-01 15:34:00,db_server_1,23.79,69.73,111.88,25.14,273,1.43,62.09
2024-01-01 15:35:00,db_server_1,24.65,64.08,97.3,33.08,299,1.07,70.25
2024-01-01 15:36:00,db_server_1,27.22,63.2,90.48,25.0,329,1.02,57.88
2024-01-01 15:37:00,db_server_1,29.99,69.62,104.0,28.32,303,1.19,71.99
2024-01-01 15:38:00,db_server_1,27.14,70.78,107.85,27.89,285,0.96,72.07
2024-01-01 15:39:00,db_server_1,16.72,65.49,97.03,32.59,298,0.81,45.14
2024-01-01 15:40:00,db_server_1,24.19,70.46,99.49,12.63,285,1.07,77.14
2024-01-01 15:41:00,db_server_1,20.26,72.2,94.58,33.33,306,1.15,62.25
2024-01-01 15:42:00,db_server_1,23.12,67.45,90.66,23.18,279,0.85,57.82
2024-01-01 15:43:00,db_server_1,27.18,73.64,98.59,8.87,297,1.4,65.63
